,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
215872,140254.0,-2.42418292063854,-2.04034262927987,2.2502843881606,-0.113259032635364,2.66155532321906,-2.06259059553684,-0.926891774178262,0.0414711911179261,0.321609947778743,-0.636171365683262,-0.963319190690734,0.158825950418862,-0.150522330396054,-0.314495552053329,-0.273137041019565,-0.170296648600026,-0.246622578097342,-0.73058292462468,0.197659008291774,0.676275011156505,-0.263764196966866,-1.31580068159611,0.301798531835343,-0.0397637601200391,0.243197380950912,0.242781043819314,-0.271518510995072,-0.117854275415053,2.98,0
112565,72703.0,-0.359385429994916,0.729257436364913,1.63211867250738,-0.670193709348342,-0.275352442859977,-0.893739390447538,0.482022464511505,-0.175470982882073,-0.230331394604719,-0.558594265177663,-0.214050111549993,0.407356778480132,0.985493765209135,-0.203863061640532,0.94928773000727,0.263105959724254,-0.410336096755371,-0.373701681007457,0.167257845276956,0.0320648766016306,-0.0348129559639888,-0.131597845491797,-0.025805724801518,0.4653393371846,-0.293924528332696,0.849237925034154,-0.171217103797674,0.0145392676724495,7.68,0
29602,35544.0,-0.131987598712919,-2.5009556335398,0.424081966894436,0.7097052307292,-1.41289421309165,1.12372050875129,-0.112000454778692,0.354458770005047,0.876093773038486,-0.58412971266249,1.25533476332115,1.15350151623648,-0.583035428922746,-0.0522270253603435,-0.402741713824377,-0.368431603978598,0.486482106776014,-0.852994995048794,-0.234462079470239,1.10158459816349,0.247112248217351,-0.443643421041134,-0.41545730168403,-0.199670061017756,-0.285728404161643,0.887834746394757,-0.123623162604339,0.105753456796227,632.91,0
161913,114634.0,-1.1604009752811,1.80587783167503,-1.37652049340765,-1.75717841237518,1.493936359915,-0.765361377756703,1.76745849987686,-0.483339691865178,1.05605503881578,1.99953306158042,0.427546447975,-0.670372041863469,-2.09996680563604,0.398170255221557,-0.414701514022544,-0.580972747239637,-0.942009314066926,0.274306448963009,0.103772541464001,0.777142065188058,-0.0318718916272028,0.69984135760493,-0.254414714524738,0.200162714764639,-0.0770738513932872,0.0442532162046891,0.678926945457731,0.174609409128024,0.68,0
43362,41478.0,-0.932429389175042,-0.461705683056232,1.29060206059192,0.629579396814104,-0.86137366474756,1.01236909966044,1.039705455784,0.258028371268238,-0.389304990678344,-0.473427421977691,0.820431973294972,0.156627216065487,-0.701577832162178,0.26507022837859,0.411122825715197,-0.29254042712267,0.0944012133922482,0.361908802337254,1.05617424946603,0.766403627658847,0.315732520527587,0.419595784956682,0.646005465237488,-0.299880150151482,-0.38284500664083,0.573850544376568,0.0201949680927924,0.15150222742813,328.9,0
235420,148384.0,1.95803701782257,-0.527706896490093,-0.138642353502636,0.506611253081845,-0.6936594092422,-0.0030388697100859,-0.799604451080803,0.0469886057921327,1.35968519435873,-0.031683210284539,-1.49095525169494,0.477127858660933,0.850325927113541,-0.509481759036985,0.496150302261098,0.714986446663368,-0.868498966791891,0.169452681795767,-0.071052881189775,-0.0887222548588084,-0.0151350636825754,0.123521133103133,0.196194739640081,-0.626409082908732,-0.420599517035216,0.211634239174846,0.0097219379251055,-0.035221537832881,34.0,0
272496,165121.0,2.0171050029143,-0.874967539430617,-0.5496920404974,-1.32511657357496,-1.16231916641611,-1.09916512532527,-0.679481931341639,-0.13813441466703,2.45351434266652,-0.958594398259024,-0.847755624495294,0.557968883994775,-0.341834454035249,-0.0832873745838875,1.08055764980034,-0.472353085985678,-0.229272267980171,0.343036131161804,0.563631411787773,-0.186959756966075,0.25388567148514,1.02086453039185,0.0539288931897133,0.105351185950339,-0.0440219576073736,-0.0666834498231931,0.0329095727416085,-0.0422480808654137,23.95,0
205429,135741.0,1.94971703664308,-0.179610141225282,-1.6482475878527,0.398890177874647,0.0443119943236785,-1.48105109238261,0.558528046325205,-0.463389335886043,0.682177412762427,-0.129237625238702,-0.799987187509523,0.201928648188998,-0.485160952035485,0.684873118486975,0.436751286482482,-0.588070593442349,-0.287930280067339,-0.242412163066812,0.0229114889146859,-0.159844479441769,0.142101907327423,0.436989028610945,-0.0370052407164897,0.0513049084431039,0.334509449732041,-0.526997271206208,-0.023111755771173,-0.0481884814622894,70.0,0
145306,86821.0,-0.177365880661305,0.459502573098827,-0.36723385136487,-0.647951412685112,1.5633074457423,-0.39131368584247,0.574734123574928,0.128278384879809,-0.312356067485847,-0.846125372403677,0.46938123430595,-0.0604746570674035,-0.923104269936392,-0.584139062096901,-0.730161073343527,0.598296487192301,0.0986083221162389,0.489861129514385,0.284248405165769,-0.0437688837950778,-0.232747327588155,-0.82355691821836,0.0738595463433218,0.0113450751566865,-0.51469579462427,0.121381689885272,0.0049779296441586,0.0748459635957005,1.98,0
15476,26863.0,-21.2091195927913,12.6521968313004,-23.5539329441267,6.17407791004356,-16.026658125511,-4.42219459449987,-16.2294437253382,14.1160019049786,-3.92274144947115,-8.72024451506225,5.49388683652872,-7.7408158639401,0.384814230466723,-8.078240669038,-0.0148996037313368,-6.7012888702885,-13.1592668578419,-4.90303149501704,1.1462752482696,1.60243883702914,1.75844007534189,-1.52258816196329,-0.903860197993699,0.130166452450156,1.45485651906738,-0.223214403323927,1.55092845004664,0.461459566763514,99.99,1
181966,125200.0,-0.769171691743673,1.3422122564916,-2.1714541366788,-0.151513299728476,-0.648374467317641,-0.973504253142134,-1.70665765414268,0.313744516691369,-1.98230184657376,-3.15812700566592,1.3415717221686,-3.29947236985172,1.24764737362737,-6.39337284276668,-0.0532048016171774,-3.25804634128955,-3.34889609796046,0.217330714330335,-0.917407954929339,-0.102294252090737,-0.0361222946216654,-0.753591202726119,-0.0471133973013113,0.358492767536875,-0.287406815695466,0.476505957022081,0.250530561357973,0.250987222920341,40.0,1
68024,52796.0,-1.07931386348637,0.792035076125784,2.27186325103922,0.941390942820157,-1.10381888207174,0.369964986215812,-0.178938915325407,0.773317433221128,-0.37420973187562,-0.622271244095826,0.635496558084472,0.270534749857865,-0.972997445873099,0.424638760689524,0.229808524485278,0.271786361486822,-0.130916262169955,1.02206139087778,0.80505541011499,0.043776528706502,0.173544584780491,0.282547743485858,-0.0626961884682049,0.30524518126315,0.205948945481778,-0.280523828819671,-0.0326377279233104,0.0234836700595888,77.7,0
83959,60106.0,1.07075066254745,-0.0504468749070428,1.38930960499142,1.21348463147591,-0.777565310492266,0.481496324278745,-0.706928205421517,0.330110736819297,0.524034705884644,-0.0905881750906186,1.41573373490683,1.6451545280802,0.495345213621189,-0.244583396543539,-0.353399208999905,-0.107750402724378,-0.180551049464598,-0.159433391772477,-0.358561889988041,-0.142207082337038,0.0317185169639266,0.346605925983187,0.0384455882826816,0.237974481134742,0.308320309480511,-0.410059608788544,0.0912158309853873,0.0263588962075212,0.01,0
119722,75558.0,-0.45692246128971,0.0962359527479293,1.55450560310768,-0.921455898251392,-0.477533080237528,-0.429856195177996,-0.341686082362047,-0.0143572968970602,-1.1096251045262,0.604937123498331,-0.192582362392193,-0.992124582699291,-0.124567193706823,-0.247003302353434,1.284196413635,0.590059740822363,0.706641707245194,-1.48733061542823,0.938942702382516,0.0871847045039842,0.28127756355915,0.680304943438212,-0.0275748859759574,0.0914468884377208,-0.6905071253248,-0.283233571284504,-0.0820259404112706,0.197295213628151,1.0,0
240682,150705.0,1.97546885616937,-0.20623189315583,-0.23272308711676,0.446209088920177,-0.580549586089157,-0.642066823561262,-0.377744866259485,-0.137507497156779,1.08565694773175,-0.208397487160534,-0.542491809315761,1.22600068339027,1.36183823535023,-0.283403532187585,0.558814654297064,0.0733337162336909,-0.558160068153934,-0.440895847185151,-0.156455572997422,-0.15210092891943,-0.159403836405179,-0.236600755874359,0.363958681765906,-0.0231084921460674,-0.400677078167718,-0.623420065353341,0.046628460920761,-0.0284126134256392,7.48,0
79988,58282.0,-1.07228580005851,0.729414139597144,1.17330070895259,0.364452921686114,-0.801034985797589,-0.0582624223349388,0.622236715206887,0.489252353855836,-0.162220590295878,-0.847366023741929,-0.532278404074505,0.716262668906147,0.305737296670632,-0.0180739851048262,-0.509379580460329,-0.761292714512871,0.623526846583006,-0.901811438874049,-0.19472801643148,0.23364085901116,0.153560390498974,0.477505649541382,0.243845434932476,0.462607355675541,-0.158852883170106,0.368658435936484,0.207290290279395,0.149174234606966,139.0,0
209645,137647.0,1.89463488726206,0.158558858119015,-1.98554956802825,2.80593005698483,2.76656851136071,4.39757050169427,-0.518159337169532,1.00904053639002,-0.784674332742404,1.39760809953957,-0.735493717840575,-0.118196330161152,-0.314718911093885,0.196973061208611,-1.10720641491892,0.375528516867059,-0.590952078112033,-0.644727816129445,-1.469569605198,-0.23173057896153,0.0740552423663875,0.27452794075877,0.120660413178283,0.696795202358425,0.168270394844969,0.118014443247919,-0.0077007108696057,-0.0570382243436562,7.86,0
244152,152227.0,2.04198645908791,-0.102514320471864,-1.17577233591526,0.22448381904479,0.0782461438034438,-0.703942953690881,0.0813088516101346,-0.172794681645055,0.289458719539982,0.239857083487896,0.68779496778173,1.07199696662902,0.129734876136393,0.434051304754726,-0.647433658705572,0.179998688630876,-0.660396847732944,-0.281570121241853,0.555466694230747,-0.196935403076683,-0.257497649609084,-0.637746237314464,0.287137357265185,-0.33340575143962,-0.282646907088017,0.197977001959389,-0.0743521480847841,-0.0731539293102378,1.79,0
56703,47545.0,1.17671575912859,0.557090903443645,-0.490799622910899,0.756424293386678,0.2491915585394,-0.781870546568533,0.228750322026116,-0.0408400791377636,-0.432110564245139,-0.585778431385528,2.28193937592012,0.654566719272309,-0.310379432324912,-1.04370522504569,0.513750399321109,0.399177755263914,1.14313007770305,0.256013886486252,-0.511210088142662,-0.10277180482264,-0.0621660000083396,-0.128168129786567,-0.0401759895545737,0.110040347467026,0.437891432381746,0.368808854483266,-0.0182873480981415,0.0311734033163997,0.76,1
16415,27784.0,0.288028928428076,0.965681439446855,-1.45949519977085,1.92186300234526,-1.91241402974899,-1.13028190025527,-2.81426265960526,0.648663224885543,-0.695262639845074,-3.46568908576121,2.35161910622909,-3.82670531942496,-0.767569849115369,-4.8528669146236,1.66486300420352,-2.61736133003734,-4.83555830647772,-1.92175160139324,-0.385884175181753,0.330916894188196,0.603127128021142,0.380690182113136,-0.0641251755885565,0.271380100640141,0.33721953478356,0.626155869423677,0.565124825956713,0.305925255390835,23.36,1
189442,128402.0,-0.871029745257629,0.222824701125438,0.941451999911232,-3.79401818462841,0.0973931096895055,-1.443633328352,1.30201495165806,-0.229790353855705,1.37029222758979,-2.63711041821215,-1.10932336568158,-0.0002724409636196,-1.11912847868508,0.293278939884309,0.310446208991019,-0.627954058799947,-0.540501973544292,0.137161123812886,-0.0495212694028993,-0.142966670605483,0.0441390708110058,0.100536951745269,-0.454635051215997,-0.128190920687979,1.15036434767873,-0.890739377969247,0.0096084805297164,0.0420742027792932,61.25,0
143346,85290.0,1.37909954656503,-0.374760456388345,-0.329178213699809,-0.837597156987417,-0.370266050536074,-0.856734448044917,-0.051877977263803,-0.291130086833939,-1.50667977441013,0.821402629318617,1.30014643074648,0.363400012799578,0.851016235786734,0.14731019510783,-0.332317110739757,0.98871478076664,-0.0067716286597982,-1.08380052502571,1.03719716050792,0.188997019901555,0.244678357711102,0.582719395072997,-0.249883580086411,0.0750481110287411,0.823438310223342,-0.087473551418607,-0.0332053331400752,-0.0053326222683606,40.0,0
189016,128234.0,-0.66732389258595,1.68282291831879,-2.09410015993357,-0.610408648598743,2.38589892846712,-0.812674812710786,1.28235508545933,0.164840814932184,-1.43109179070545,-1.94784266757711,0.807397426981273,0.58998226268743,1.17258107065578,-2.30260204579052,-1.27415162728538,0.80998849511646,1.60897862568111,1.36658329246642,0.166616554176648,0.0348586418801643,0.0962969473693887,0.218839383156111,-0.518513957387014,-0.277029159459056,0.351507513231823,0.651266052248319,-0.0397336132948994,0.0866832911475751,0.76,0
149600,91554.0,-5.10025566317088,3.63344238024837,-3.84391862443125,0.183208447320966,-1.18399737637674,1.6021393332506,-3.00595315203476,-8.64503780175356,1.28545810732477,-3.71748137540216,3.71921153916465,-5.03402974701745,0.918999158233287,-4.22036591807154,-1.05049995739584,-1.69104526842648,-2.37242320724166,0.450098503348706,0.407805060819919,-2.80630192287329,8.28043932580154,-2.79714954096118,1.09070659271567,-0.159259597476933,0.532156369375709,-0.497125808167425,0.943621624807946,0.553580691756943,261.22,1
264620,161508.0,2.01959008725139,-0.253850832120959,-0.734167109718004,0.0016052726846044,0.193136620881533,0.612022983789861,-0.555580783850199,0.155040536832229,0.849547608220049,-0.0472516216701065,0.374629978553062,1.66908801978402,1.6192883454245,-0.189739078926046,-0.0517852220189883,0.546875807319621,-1.16506129389484,0.357727646771099,0.480088996977925,-0.0858954892957683,-0.174302970061864,-0.326673692946576,0.282371723075004,-0.215405998984195,-0.285391475237219,-0.619941052548854,0.0391500723423799,-0.0414489288928476,0.12,0
227441,145076.0,-0.855306424280119,1.49490930626352,-1.26898273114043,-1.17693181239167,0.497044431870688,-1.56181584006471,1.07602386219267,0.23861398063601,-0.0988660641343567,0.14668203282026,0.411204889729561,-0.459268960809714,-2.69059379046533,1.57682579017362,-0.59014180377298,-0.364015125088848,-0.276453641605737,0.289407522577303,0.0008499691303645,-0.0856587877765642,0.263783725424624,0.83009284811406,-0.147388878651594,-0.0008923140372323,-0.320452991928138,0.0879220434641132,0.466370749621069,0.310678964204522,2.31,0
230849,146506.0,2.09790309190531,-1.65970779422694,-1.15109010615135,-1.70688645766203,-0.954475313083747,0.0648541739961469,-1.08565827688594,-0.047685308530554,-1.52173536933077,1.65774695892893,0.499333970919346,0.142851475317945,1.10975069140732,-0.395487742209508,-0.828012929681648,-0.304809806381352,0.107329880206268,0.368895917219586,0.198334687625744,-0.164477856348026,-0.103824639954443,-0.0149390730956693,0.155087859895948,0.28977228169523,-0.225189988550269,-0.238294316763649,-0.0035524447863063,-0.038133798937895,108.0,0
201601,133958.0,0.523819919016188,1.53170785726036,-4.17639013427384,3.58461483133399,-1.0239540327136,-0.502471057563059,-1.89196555656987,0.878416852102108,-1.54194215137035,-2.64940583024547,3.21163365301808,-2.58749931359948,0.257070951089721,-4.68380643176166,0.912636545134862,-2.6957897292607,-3.03516584667273,0.0968148690279061,2.06569197047395,0.621803834572887,0.851859435194308,1.17692695536704,0.453553280805087,0.485211207096414,-0.500686838721807,-0.10828410995489,0.269476548870234,-0.0632454644135228,130.21,1
35463,38128.0,-1.1373786923807,-1.18465431867532,1.08761386540216,-1.54932086595991,0.676170982214737,-0.366850666011049,0.557461474906226,-0.402148973575263,-0.916150037265703,0.708500263091004,0.62707240302768,-0.405493721846721,-1.18053352232431,-0.125880728981306,-0.900205070563969,-1.68676837803774,-0.223011288123128,0.91892656354345,-0.949043908058547,-0.639701272827426,-0.43988602278106,-0.34791242808124,-0.263187081876923,-0.258589981150922,-0.431856398077236,0.855856408720937,-0.211124122711105,-0.437978806870716,144.99,0
144754,86376.0,-0.670238130057305,0.94520635153406,0.610050626297701,2.64006508673377,-2.70777462644103,1.95261056051566,-1.62460819938343,-5.22990786160988,0.21020202822781,-2.06990438955593,-0.529805728295342,0.999716276092526,-0.0861120244186652,-1.50855714024168,-0.450669492347937,-0.328387382736473,2.27027117814029,0.709666017682026,0.913175997078955,1.4749287568126,-2.50445018690737,1.43647237841825,0.351542386126581,0.648466904268149,0.579681417358758,0.0757375933335965,0.346717084034013,0.282208626038179,323.77,1
53892,46198.0,-0.950155067637778,-0.105399568333991,-0.643891379816148,-2.68379487987509,1.76034682528467,3.17334739120436,-0.536982166424762,1.32620521968029,-1.3108514761413,-0.105557956668497,-0.644210666740963,-0.712074985297367,-0.0333322115526974,0.000780569741608,-0.612111765842294,1.34072265467495,-0.0628194720063886,-1.08648246512044,0.562543467100172,0.359845382005373,0.118512829812456,-0.0449054658214613,0.0133907938030935,1.00226365004088,0.115005606621246,-0.433797648241698,0.221875965286756,0.0894232034912404,64.34,0
47801,43369.0,1.27499543217094,-0.845752200911338,1.04508571119362,-0.734762725192209,-1.48599363224134,-0.0835084265956779,-1.29532114161477,0.286223727399142,-0.468831071648851,0.773158548472722,1.5506846739536,-0.518163533299089,-1.18898396251094,0.0592125151343502,0.800375551940003,1.38737625877592,0.235331466003368,-0.706762133622512,0.0869721881930115,-0.025704568482484,0.457879849567658,1.2102181280608,-0.0426708010070345,0.242725044997107,0.251493476927118,-0.0454036019525069,0.0417221293450652,0.0113277106732983,11.0,0
140504,83755.0,1.12509009086696,-0.0416130944714395,1.04150984408904,1.57362929798303,-0.44290112107113,0.712304078455189,-0.651101930677496,0.240298645680613,-0.212090789909218,0.559893954143089,0.347774489788245,0.921580050010312,1.09409888894083,-0.396831178397014,-0.516907688214029,1.24034777931633,-1.05940845189816,0.514095547909934,-0.184686246564552,0.0615993001919414,0.0954036862052356,0.317698202482691,-0.158770714011962,-0.409525674875997,0.289789289278717,1.06606583032363,-0.0377394996017714,0.0089560734345728,35.92,0
85305,60718.0,1.01947566865215,-0.246680234370389,1.32096318249622,1.66214478681173,-0.802023205742483,0.788237813922326,-0.66564052496556,0.446783598719025,1.05824408192621,-0.23298592149111,0.68380969824844,1.4564726692662,-0.918982764353751,-0.42739657647571,-2.36145624957609,-0.985171169422765,0.628759648642114,-0.860288908848374,0.390015948249397,-0.236566385969136,-0.355662775694052,-0.61253477941644,0.102001672018556,0.204430200927864,0.349691322618768,-0.53755887696111,0.0841391661018627,0.0195974441913632,11.89,0
12252,21405.0,-0.254796342604005,1.2791232902882,1.11370872866235,1.65960885892025,-0.591686009894974,0.192419518812807,-0.489712105735788,-2.59026185215432,0.907690547360047,-0.23681222478658,1.326318413169,-1.82725939994044,1.97108239019767,1.92257710402868,0.773377372830072,-0.67133306760739,1.21743910031338,-0.30388443507809,-0.420632783466422,-0.56926447272438,2.27749557487882,-0.434948690680345,-0.109026883112844,0.570056743493192,0.692872814613139,-0.133699677089658,0.321665383307126,0.223867155267926,80.5,0
10690,18088.0,-12.2240206243564,3.85415032971366,-12.4667657248211,9.64831072711484,-2.72696132147655,-4.44561038185083,-21.9228110340575,0.320792273696859,-4.43316165783721,-11.2014000859835,9.32879925655782,-13.1049334662012,0.88848078772943,-10.140200337183,0.713465392614318,-10.0986706554809,-17.5066115481045,-8.06120798966267,1.60687003263877,-2.14718143950284,-1.1598299509044,-1.50411888189644,-19.2543276173719,0.54486672601225,-4.78160552206407,-0.0077722810999307,3.05235768679424,-0.775035651186717,1218.89,1
284740,172733.0,-0.846934266149644,0.0454591740413348,2.16062008861814,-1.9358116231258,-1.86441607622356,-0.939825152726459,-0.972628648240387,0.600049324203436,-0.266025639054203,-0.321648313327342,-0.55573269638797,-0.565739212085217,-0.232107599762872,-0.591076700226708,-0.183203743274913,1.70510157981357,0.123274711142854,-0.797619389100497,-0.842032083635102,-0.0004686904288749,0.561531600234051,1.55639274116863,-0.0219181442115931,0.947181642874573,-0.506349766803365,-0.254707997411064,0.304011099535154,0.166450782703756,11.99,0
220614,142242.0,-0.401934874041309,0.407545744805214,-0.452923344257908,-1.95166114268822,3.53994021193254,3.38023229657523,0.836169904965892,0.370069903567477,-0.0997587223101873,-0.304938588118672,0.0213379133899898,-0.356983997616088,-0.382869406730884,0.138713824672221,0.879806936364371,-0.452066983698244,-0.883985332136752,-0.0287692017163105,-0.463469442916942,0.0751430755287992,0.23855202688539,0.902700296286176,-0.48663188472428,0.7387759772652,0.359745469567133,-0.150693534384412,-0.361899535691285,-0.304566171823992,1.0,0
212644,138942.0,-2.35634817171224,1.74636046414013,-6.37462362059635,1.7722054455123,-3.43929379640843,1.45781106507128,-0.362577080151496,1.44379091605937,-1.92735886131488,-6.56465926230671,2.4507521592725,-5.69407428254804,-1.15546908515323,-7.13215063894307,-0.059627810007784,-4.59657658277775,-5.5220880540876,-3.5290655977144,-0.663370800920003,0.194809814636999,0.857941843268412,0.62120338692579,0.964816561119457,-0.619437275613569,-1.73261275172715,0.108361134584802,1.13082816380553,0.415702789405836,727.91,1
6300,7442.0,-4.60089396529491,0.673134382545858,1.32851906761332,0.816555506774445,0.519533009122019,2.41575524076471,1.38626186257322,-1.60120886260968,4.30352581531899,3.53975885386424,1.96244382397713,-2.22848711483248,2.32140681306323,-1.27704911044352,1.07399715581663,-2.44003532144238,1.04792206920994,-1.97280263808642,-0.99960552847015,-0.815607372550026,-0.374100047195811,1.42281052529665,-0.698891998072536,-0.901982306467414,-0.838418204208483,-0.718032867905996,-5.1872737151817,-2.19819595624486,95.4,0
189212,128305.0,-2.14915271897716,-0.0008618871113913,0.167186817199757,1.42377212103102,0.703375243781268,-0.313149893463917,0.239724423374701,0.732928302474677,-0.669678191694491,-1.31328688442082,0.68516640720359,-0.461048130861812,-1.21316194118131,-1.35305824727542,0.43038447649646,0.826714581496402,1.42523753275647,2.02459090389017,0.599278903883869,0.79625103994594,0.152416074549899,-0.258880295870073,-0.0429512879704146,-0.710654150107806,0.707142127879817,-0.351466331306891,0.197213491584362,-0.0637008035384878,184.0,0
201873,134071.0,2.06360178298448,0.0449622425862168,-1.03356625469269,0.405638277012928,-0.0329431678554298,-1.18865468097701,0.271552903863628,-0.408583492417625,0.346098826588456,0.0357196640175245,-0.513661163468871,1.12605240104072,1.34946878799836,0.0196954177531688,-0.101920709470435,-0.168239954544604,-0.358392470224435,-1.03055744068301,0.134237302926747,-0.143263820722748,-0.274189021361317,-0.591773819394349,0.326314076283067,0.0815231979206233,-0.255839487881054,0.191123468060795,-0.0622120519633983,-0.0571702587609435,1.29,0
11237,19497.0,-2.29044533389166,0.0799954419660904,2.49147619384475,-0.161112286505252,0.57315308146399,0.481049842973557,0.295594845920316,-2.97004119149067,3.83346044113019,2.66622507912778,2.34552897573165,-2.48347657428336,1.1836420687074,-0.681665138517088,-0.39443570909372,-0.602145485105078,-0.0475721909932686,0.525705892179708,1.59398381035977,-0.115814174180222,0.554284092809513,-0.238267965473718,0.594270636363237,0.0116482787710824,-0.449467665246966,0.914577366093294,-0.149776147590068,-1.31080960193342,0.75,0
20493,31083.0,1.1573074512734,-0.233371611900075,0.704813551035567,0.273922778128199,-0.869233742092142,-0.712249246464237,-0.224387668064443,-0.144868061703919,0.530341571697231,-0.283324608832411,-0.400389140358934,0.702240304373703,0.763518914806905,-0.27366912737358,0.398998706824685,0.103978912594657,-0.174047843331038,-0.522011292573149,0.100172443322396,0.0704952852884886,-0.0338904536978155,-0.0370851492373689,-0.046247432281329,0.497558212450672,0.271447422947694,1.00597658625493,-0.0623265285471527,0.0184937188535965,55.0,0
70791,54023.0,0.878170353778754,-0.995821938202445,0.325784905345273,0.0231531971412352,-0.419319156739473,0.987129312493575,-0.409800304506113,0.161057895646955,1.08966238317932,-0.623783853638611,-1.61439765613661,0.854780868852503,1.45334258563521,-0.807744338493543,-0.0567399342397065,-0.0349433027380429,-0.149517670744701,-0.739487335926401,0.562328431063358,0.424700259630629,-0.162132412225363,-0.56286460475068,-0.255417946194559,-1.19777344840099,0.217543532065271,1.03308219205258,-0.0492280632915216,0.0345402202702282,210.2,0
170432,120181.0,-0.467683357010247,-0.57586534374192,-1.71821462846938,-2.66610667982222,0.570600001286781,-0.743951385092826,0.86866258589586,-0.165751697896345,2.20511435908114,-1.73327011434992,0.357246443658541,0.185121813840998,-1.7059118422867,-0.982389898468423,-0.397754124389536,-0.633574369032501,0.49827186219906,1.3676545764492,1.3534061976371,-0.579923400936009,-0.0126459577482899,0.832896576901826,0.442708978765672,0.0992174651372564,-0.132853460486057,-0.86902319563051,-0.394987604383639,-0.594386005072339,105.0,0
154633,102318.0,-1.02063166582361,1.49695912243222,-4.49093711758335,1.83672705849852,0.627318467501556,-2.73556861001066,-1.54627364241291,0.459821576439238,-0.68274140597399,-4.36310219273296,4.28702087961434,-5.40376835689762,1.26026230900043,-3.08774290682652,-1.31748806297981,-3.53705628406879,-3.17202752176385,-0.52988508450368,1.01162645030639,0.443488532055906,0.773630966413973,0.86061818130652,-0.304666447555476,-0.155499583027691,0.41216629075428,-0.220079647308722,0.392337584118175,-0.0200894870934853,22.04,1
6336,7543.0,0.329594333318222,3.71288929524103,-5.77593510831666,6.07826550560828,1.66735901311948,-2.42016841351562,-0.812891249491333,0.133080117970748,-2.21431131204961,-5.13445447110633,4.56072010550223,-8.87374836164535,-0.797483599628474,-9.17716637009146,-0.25702477514424,-0.871688490451564,1.31301362907797,0.773913872552923,-2.37059945059811,0.269772775978284,0.156617169389793,-0.652450440932299,-0.551572219392364,-0.716521635357197,1.41571661508922,0.555264739787582,0.530507388890912,0.404474054528712,1.0,1
268938,163455.0,2.04567873014182,-0.0503466723502154,-1.42325012521043,0.165968742043112,0.230916965486704,-0.767353865412832,0.148578523107565,-0.225012378448303,0.325345834400951,0.169949961135861,0.797368577384803,1.01301630383769,0.250725973007126,0.6271809887311,0.0877162201967271,0.0068135484741569,-0.829055467209783,0.42205532675432,0.108271559305729,-0.216694563703757,0.283495127570289,0.969211317046438,-0.0489508963672172,-0.352250904871351,0.274264582511407,-0.103319031589934,-0.019236842251772,-0.0722584299626243,1.49,0
135717,81371.0,-1.27818234175365,-0.934523892745832,2.46650219815458,0.304035930582207,-1.50301002343246,2.06910070772553,-0.829886741166219,0.524110941133061,0.0427293530242712,0.520564626360316,0.507497317217067,0.924356033561744,0.0271648279162129,-1.20788055563629,-1.46783563899728,-2.79046175563464,1.28919486967014,0.788567154564062,0.422690679522216,-0.816555175931638,-0.335785806364614,0.357331295077596,0.130330921204586,-0.211153046020271,-0.697135442488924,0.691128068807507,0.0383485105451382,0.12543732659311,150.9,0
275509,166568.0,-1.10079998927491,0.428837049771066,2.09555338646483,-0.931129596904261,0.095635965617468,-0.528196832729443,0.327963571864224,0.0746079724639163,0.582971675993142,-1.17994978419663,-1.3584092615543,-0.343061794410306,-0.729860904352501,-0.240961220776184,-0.0190707798839751,0.277823552759678,-0.697803972306851,0.38488775379142,-0.738508213130433,-0.189504897896934,0.198295072619771,0.569760435303811,-0.512966658978752,-0.0182476329950457,0.757013779043153,-0.182080212983481,-0.0968059260762773,0.091639014783609,9.99,0
92751,64076.0,-0.459911674174786,1.28525547144141,0.609921536489424,-0.325354189311679,0.679075791453391,-0.199452071840059,0.673298212239566,0.0217323009835237,-0.125739167114473,-0.203457763204612,-1.42161130499127,-0.471350103630827,0.475249898345845,-0.60625607101612,0.998075520996292,0.763543904958492,-0.515415047087004,0.287316143301195,0.405856180128543,0.290913528981942,-0.385268408025167,-0.959089041009528,-0.18060646103384,-1.06896627142777,0.0810359715032481,0.162956293815738,0.350300128990039,0.144734858611237,0.89,0
50320,44440.0,1.19309650385903,0.542684914200782,-0.411753561429973,1.31958504706604,0.105765022828021,-0.818193551659437,0.108403132389819,-0.0014519225802609,0.186333322940482,-0.671186935645997,0.0292203879930186,-1.0174145483581,-1.93513600959434,-0.938560378563321,1.54494762471081,0.390933131922956,1.2788464197296,0.371265664629813,-0.971322205455001,-0.24867987908473,-0.0614426483645812,-0.159605061531564,-0.0717895143126861,-0.110117762547202,0.555507886327385,-0.291472573218684,0.0395993713645664,0.0501040415810871,1.0,0
216077,140339.0,-0.180548187603211,0.737055352076866,0.484470550926032,-0.793991247388874,0.490442573947885,-0.843040364847684,1.18716466910452,-0.438302958065895,0.505776886080775,0.650855961336742,0.773892820193882,-0.233511222917489,-1.86763708412246,0.134686000610478,-0.835129108700373,-0.0389390062992092,-0.750504184852959,-0.15166090232141,0.163770902374773,0.101447093932579,-0.342891427010372,-0.554989455206875,0.0162797670123924,0.0209131330715115,-0.60572342213662,0.0560835607718518,-0.115979672567844,-0.305231376183172,10.99,0
